service_id,date,exception_type
"5487_613506","20241125","1"
"5487_613506","20241126","1"
"5487_613506","20241127","1"
"5487_613506","20241128","1"
"5487_613506","20241129","1"
"5487_613506","20241202","1"
"5487_613506","20241203","1"
"5487_613506","20241204","1"
"5487_613506","20241205","1"
"5487_613506","20241206","1"
"5487_613506","20241209","1"
"5487_613506","20241210","1"
"5487_613506","20241211","1"
"5487_613506","20241212","1"
"5487_613506","20241213","1"
"5487_613506","20241216","1"
"5487_613506","20241217","1"
"5487_613506","20241218","1"
"5487_613506","20241219","1"
"5487_613506","20241220","1"
"5487_613506","20241223","1"
"5487_613506","20241224","1"
"5487_613506","20241227","1"
"5487_613506","20241230","1"
"5487_613506","20241231","1"
"5487_613507","20241007","1"
"5487_613507","20241008","1"
"5487_613507","20241009","1"
"5487_613507","20241010","1"
"5487_613507","20241011","1"
"5487_613507","20241014","1"
"5487_613507","20241015","1"
"5487_613507","20241016","1"
"5487_613507","20241017","1"
"5487_613507","20241018","1"
"5487_613507","20241021","1"
"5487_613507","20241022","1"
"5487_613507","20241023","1"
"5487_613507","20241024","1"
"5487_613507","20241025","1"
"5487_613507","20241028","1"
"5487_613507","20241029","1"
"5487_613507","20241030","1"
"5487_613507","20241031","1"
"5487_613507","20241104","1"
"5487_613507","20241105","1"
"5487_613507","20241106","1"
"5487_613507","20241107","1"
"5487_613507","20241108","1"
"5487_613507","20241111","1"
"5487_613507","20241112","1"
"5487_613507","20241113","1"
"5487_613507","20241114","1"
"5487_613507","20241115","1"
"5487_613507","20241118","1"
"5487_613507","20241119","1"
"5487_613507","20241120","1"
"5487_613507","20241121","1"
"5487_613507","20241122","1"
"5487_613507","20241125","1"
"5487_613507","20241126","1"
"5487_613507","20241127","1"
"5487_613507","20241128","1"
"5487_613507","20241129","1"
"5487_613507","20241202","1"
"5487_613507","20241203","1"
"5487_613507","20241204","1"
"5487_613507","20241205","1"
"5487_613507","20241206","1"
"5487_613507","20241209","1"
"5487_613507","20241210","1"
"5487_613507","20241211","1"
"5487_613507","20241212","1"
"5487_613507","20241213","1"
"5487_613507","20241216","1"
"5487_613507","20241217","1"
"5487_613507","20241218","1"
"5487_613507","20241219","1"
"5487_613507","20241220","1"
"5487_613508","20241223","1"
"5487_613508","20241224","1"
"5487_613508","20241227","1"
"5487_613508","20241230","1"
"5487_613508","20241231","1"
"5487_613509","20241012","1"
"5487_613509","20241019","1"
"5487_613509","20241026","1"
"5487_613509","20241109","1"
"5487_613509","20241116","1"
"5487_613509","20241123","1"
"5487_613509","20241130","1"
"5487_613509","20241207","1"
"5487_613509","20241214","1"
"5487_613509","20241221","1"
"5487_613510","20241013","1"
"5487_613510","20241020","1"
"5487_613510","20241027","1"
"5487_613510","20241101","1"
"5487_613510","20241103","1"
"5487_613510","20241110","1"
"5487_613510","20241117","1"
"5487_613510","20241124","1"
"5487_613510","20241201","1"
"5487_613510","20241208","1"
"5487_613510","20241215","1"
"5487_613510","20241222","1"
"5487_613510","20241226","1"
"5487_613510","20241229","1"
"5487_613511","20241013","1"
"5487_613511","20241020","1"
"5487_613511","20241027","1"
"5487_613511","20241101","1"
"5487_613511","20241103","1"
"5487_613511","20241110","1"
"5487_613511","20241117","1"
"5487_613511","20241124","1"
"5487_613511","20241201","1"
"5487_613511","20241208","1"
"5487_613511","20241215","1"
"5487_613511","20241222","1"
"5487_613511","20241225","1"
"5487_613511","20241226","1"
"5487_613511","20241229","1"
"5487_613512","20241007","1"
"5487_613512","20241008","1"
"5487_613512","20241009","1"
"5487_613512","20241010","1"
"5487_613512","20241011","1"
"5487_613512","20241014","1"
"5487_613512","20241015","1"
"5487_613512","20241016","1"
"5487_613512","20241017","1"
"5487_613512","20241018","1"
"5487_613512","20241021","1"
"5487_613512","20241022","1"
"5487_613512","20241023","1"
"5487_613512","20241024","1"
"5487_613512","20241025","1"
"5487_613512","20241028","1"
"5487_613512","20241029","1"
"5487_613512","20241030","1"
"5487_613512","20241031","1"
"5487_613512","20241104","1"
"5487_613512","20241105","1"
"5487_613512","20241106","1"
"5487_613512","20241107","1"
"5487_613512","20241108","1"
"5487_613512","20241111","1"
"5487_613512","20241112","1"
"5487_613512","20241113","1"
"5487_613512","20241114","1"
"5487_613512","20241115","1"
"5487_613512","20241118","1"
"5487_613512","20241119","1"
"5487_613512","20241120","1"
"5487_613512","20241121","1"
"5487_613512","20241122","1"
"5487_613512","20241125","1"
"5487_613512","20241126","1"
"5487_613512","20241127","1"
"5487_613512","20241128","1"
"5487_613512","20241129","1"
"5487_613512","20241202","1"
"5487_613512","20241203","1"
"5487_613512","20241204","1"
"5487_613512","20241205","1"
"5487_613512","20241206","1"
"5487_613512","20241209","1"
"5487_613512","20241210","1"
"5487_613512","20241211","1"
"5487_613512","20241212","1"
"5487_613512","20241213","1"
"5487_613512","20241216","1"
"5487_613512","20241217","1"
"5487_613512","20241218","1"
"5487_613512","20241219","1"
"5487_613512","20241220","1"
"5487_613512","20241223","1"
"5487_613512","20241224","1"
"5487_613512","20241227","1"
"5487_613512","20241230","1"
"5487_613512","20241231","1"
"5487_613513","20241012","1"
"5487_613513","20241019","1"
"5487_613513","20241026","1"
"5487_613513","20241102","1"
"5487_613513","20241109","1"
"5487_613513","20241116","1"
"5487_613513","20241123","1"
"5487_613513","20241130","1"
"5487_613513","20241207","1"
"5487_613513","20241214","1"
"5487_613513","20241221","1"
"5487_613513","20241228","1"
"5487_613514","20241007","1"
"5487_613514","20241008","1"
"5487_613514","20241009","1"
"5487_613514","20241010","1"
"5487_613514","20241011","1"
"5487_613514","20241014","1"
"5487_613514","20241015","1"
"5487_613514","20241016","1"
"5487_613514","20241017","1"
"5487_613514","20241018","1"
"5487_613514","20241021","1"
"5487_613514","20241022","1"
"5487_613514","20241023","1"
"5487_613514","20241024","1"
"5487_613514","20241025","1"
"5487_613514","20241028","1"
"5487_613514","20241029","1"
"5487_613514","20241030","1"
"5487_613514","20241031","1"
"5487_613514","20241104","1"
"5487_613514","20241105","1"
"5487_613514","20241106","1"
"5487_613514","20241107","1"
"5487_613514","20241108","1"
"5487_613514","20241111","1"
"5487_613514","20241112","1"
"5487_613514","20241113","1"
"5487_613514","20241114","1"
"5487_613514","20241115","1"
"5487_613514","20241118","1"
"5487_613514","20241119","1"
"5487_613514","20241120","1"
"5487_613514","20241121","1"
"5487_613514","20241122","1"
"5487_613514","20241125","1"
"5487_613514","20241126","1"
"5487_613514","20241127","1"
"5487_613514","20241128","1"
"5487_613514","20241129","1"
"5487_613514","20241202","1"
"5487_613514","20241203","1"
"5487_613514","20241204","1"
"5487_613514","20241205","1"
"5487_613514","20241206","1"
"5487_613514","20241209","1"
"5487_613514","20241210","1"
"5487_613514","20241211","1"
"5487_613514","20241212","1"
"5487_613514","20241213","1"
"5487_613514","20241216","1"
"5487_613514","20241217","1"
"5487_613514","20241218","1"
"5487_613514","20241219","1"
"5487_613514","20241220","1"
"5487_613515","20241223","1"
"5487_613515","20241224","1"
"5487_613515","20241227","1"
"5487_613515","20241230","1"
"5487_613515","20241231","1"
"5487_613516","20241223","1"
"5487_613516","20241224","1"
"5487_613516","20241227","1"
"5487_613516","20241230","1"
"5487_613517","20241124","1"
"5487_613518","20241013","1"
"5487_613518","20241020","1"
"5487_613518","20241027","1"
"5487_613518","20241101","1"
"5487_613518","20241103","1"
"5487_613518","20241110","1"
"5487_613518","20241117","1"
"5487_613518","20241201","1"
"5487_613518","20241208","1"
"5487_613518","20241215","1"
"5487_613518","20241222","1"
"5487_613518","20241226","1"
"5487_613518","20241229","1"
"5487_613519","20241013","1"
"5487_613519","20241020","1"
"5487_613519","20241027","1"
"5487_613519","20241101","1"
"5487_613519","20241103","1"
"5487_613519","20241110","1"
"5487_613519","20241117","1"
"5487_613519","20241124","1"
"5487_613519","20241201","1"
"5487_613519","20241208","1"
"5487_613519","20241215","1"
"5487_613519","20241222","1"
"5487_613519","20241226","1"
"5487_613519","20241229","1"
"5487_613520","20241225","1"
"5487_613521","20241012","1"
"5487_613521","20241019","1"
"5487_613521","20241026","1"
"5487_613521","20241102","1"
"5487_613521","20241109","1"
"5487_613521","20241116","1"
"5487_613521","20241123","1"
"5487_613521","20241130","1"
"5487_613521","20241207","1"
"5487_613521","20241214","1"
"5487_613521","20241221","1"
"5487_613521","20241228","1"
"5487_613522","20241007","1"
"5487_613522","20241008","1"
"5487_613522","20241009","1"
"5487_613522","20241010","1"
"5487_613522","20241011","1"
"5487_613522","20241014","1"
"5487_613522","20241015","1"
"5487_613522","20241016","1"
"5487_613522","20241017","1"
"5487_613522","20241018","1"
"5487_613522","20241021","1"
"5487_613522","20241022","1"
"5487_613522","20241023","1"
"5487_613522","20241024","1"
"5487_613522","20241025","1"
"5487_613522","20241028","1"
"5487_613522","20241029","1"
"5487_613522","20241030","1"
"5487_613522","20241031","1"
"5487_613522","20241104","1"
"5487_613522","20241105","1"
"5487_613522","20241106","1"
"5487_613522","20241107","1"
"5487_613522","20241108","1"
"5487_613522","20241111","1"
"5487_613522","20241112","1"
"5487_613522","20241113","1"
"5487_613522","20241114","1"
"5487_613522","20241115","1"
"5487_613522","20241118","1"
"5487_613522","20241119","1"
"5487_613522","20241120","1"
"5487_613522","20241121","1"
"5487_613522","20241122","1"
"5487_613522","20241125","1"
"5487_613522","20241126","1"
"5487_613522","20241127","1"
"5487_613522","20241128","1"
"5487_613522","20241129","1"
"5487_613522","20241202","1"
"5487_613522","20241203","1"
"5487_613522","20241204","1"
"5487_613522","20241205","1"
"5487_613522","20241206","1"
"5487_613522","20241209","1"
"5487_613522","20241210","1"
"5487_613522","20241211","1"
"5487_613522","20241212","1"
"5487_613522","20241213","1"
"5487_613522","20241216","1"
"5487_613522","20241217","1"
"5487_613522","20241218","1"
"5487_613522","20241219","1"
"5487_613522","20241220","1"
"5487_613523","20241102","1"
"5487_613523","20241228","1"
"5487_613524","20241223","1"
"5487_613524","20241224","1"
"5487_613524","20241227","1"
"5487_613524","20241230","1"
"5487_613524","20241231","1"
"5487_613525","20241012","1"
"5487_613525","20241019","1"
"5487_613525","20241026","1"
"5487_613525","20241109","1"
"5487_613525","20241116","1"
"5487_613525","20241123","1"
"5487_613525","20241130","1"
"5487_613525","20241207","1"
"5487_613525","20241214","1"
"5487_613525","20241221","1"
"5487_613526","20241007","1"
"5487_613526","20241008","1"
"5487_613526","20241009","1"
"5487_613526","20241010","1"
"5487_613526","20241011","1"
"5487_613526","20241014","1"
"5487_613526","20241015","1"
"5487_613526","20241016","1"
"5487_613526","20241017","1"
"5487_613526","20241018","1"
"5487_613526","20241021","1"
"5487_613526","20241022","1"
"5487_613526","20241023","1"
"5487_613526","20241024","1"
"5487_613526","20241025","1"
"5487_613526","20241028","1"
"5487_613526","20241029","1"
"5487_613526","20241030","1"
"5487_613526","20241031","1"
"5487_613526","20241104","1"
"5487_613526","20241105","1"
"5487_613526","20241106","1"
"5487_613526","20241107","1"
"5487_613526","20241108","1"
"5487_613526","20241111","1"
"5487_613526","20241112","1"
"5487_613526","20241113","1"
"5487_613526","20241114","1"
"5487_613526","20241115","1"
"5487_613526","20241118","1"
"5487_613526","20241119","1"
"5487_613526","20241120","1"
"5487_613526","20241121","1"
"5487_613526","20241122","1"
"5487_613526","20241125","1"
"5487_613526","20241126","1"
"5487_613526","20241127","1"
"5487_613526","20241128","1"
"5487_613526","20241129","1"
"5487_613526","20241202","1"
"5487_613526","20241203","1"
"5487_613526","20241204","1"
"5487_613526","20241205","1"
"5487_613526","20241206","1"
"5487_613526","20241209","1"
"5487_613526","20241210","1"
"5487_613526","20241211","1"
"5487_613526","20241212","1"
"5487_613526","20241213","1"
"5487_613526","20241216","1"
"5487_613526","20241217","1"
"5487_613526","20241218","1"
"5487_613526","20241219","1"
"5487_613526","20241220","1"
"5487_613527","20241102","1"
"5487_613527","20241223","1"
"5487_613527","20241224","1"
"5487_613527","20241227","1"
"5487_613527","20241228","1"
"5487_613527","20241230","1"
"5487_613527","20241231","1"
"5487_613528","20241012","1"
"5487_613528","20241019","1"
"5487_613528","20241026","1"
"5487_613528","20241109","1"
"5487_613528","20241116","1"
"5487_613528","20241123","1"
"5487_613528","20241130","1"
"5487_613528","20241207","1"
"5487_613528","20241214","1"
"5487_613528","20241221","1"
"5487_613529","20241012","1"
"5487_613529","20241019","1"
"5487_613529","20241026","1"
"5487_613529","20241109","1"
"5487_613529","20241116","1"
"5487_613529","20241123","1"
"5487_613529","20241130","1"
"5487_613529","20241207","1"
"5487_613529","20241214","1"
"5487_613529","20241221","1"
"5487_613530","20241007","1"
"5487_613530","20241008","1"
"5487_613530","20241009","1"
"5487_613530","20241010","1"
"5487_613530","20241011","1"
"5487_613530","20241014","1"
"5487_613530","20241015","1"
"5487_613530","20241016","1"
"5487_613530","20241017","1"
"5487_613530","20241018","1"
"5487_613530","20241021","1"
"5487_613530","20241022","1"
"5487_613530","20241023","1"
"5487_613530","20241024","1"
"5487_613530","20241025","1"
"5487_613530","20241028","1"
"5487_613530","20241029","1"
"5487_613530","20241030","1"
"5487_613530","20241031","1"
"5487_613530","20241104","1"
"5487_613530","20241105","1"
"5487_613530","20241106","1"
"5487_613530","20241107","1"
"5487_613530","20241108","1"
"5487_613530","20241111","1"
"5487_613530","20241112","1"
"5487_613530","20241113","1"
"5487_613530","20241114","1"
"5487_613530","20241115","1"
"5487_613530","20241118","1"
"5487_613530","20241119","1"
"5487_613530","20241120","1"
"5487_613530","20241121","1"
"5487_613530","20241122","1"
"5487_613530","20241125","1"
"5487_613530","20241126","1"
"5487_613530","20241127","1"
"5487_613530","20241128","1"
"5487_613530","20241129","1"
"5487_613530","20241202","1"
"5487_613530","20241203","1"
"5487_613530","20241204","1"
"5487_613530","20241205","1"
"5487_613530","20241206","1"
"5487_613530","20241209","1"
"5487_613530","20241210","1"
"5487_613530","20241211","1"
"5487_613530","20241212","1"
"5487_613530","20241213","1"
"5487_613530","20241216","1"
"5487_613530","20241217","1"
"5487_613530","20241218","1"
"5487_613530","20241219","1"
"5487_613530","20241220","1"
"5487_613530","20241223","1"
"5487_613530","20241224","1"
"5487_613530","20241227","1"
"5487_613530","20241230","1"
"5487_613530","20241231","1"
"5487_613531","20241007","1"
"5487_613531","20241008","1"
"5487_613531","20241009","1"
"5487_613531","20241010","1"
"5487_613531","20241011","1"
"5487_613531","20241014","1"
"5487_613531","20241015","1"
"5487_613531","20241016","1"
"5487_613531","20241017","1"
"5487_613531","20241018","1"
"5487_613531","20241021","1"
"5487_613531","20241022","1"
"5487_613531","20241023","1"
"5487_613531","20241024","1"
"5487_613531","20241025","1"
"5487_613531","20241028","1"
"5487_613531","20241029","1"
"5487_613531","20241030","1"
"5487_613531","20241031","1"
"5487_613531","20241104","1"
"5487_613531","20241105","1"
"5487_613531","20241106","1"
"5487_613531","20241107","1"
"5487_613531","20241108","1"
"5487_613531","20241111","1"
"5487_613531","20241112","1"
"5487_613531","20241113","1"
"5487_613531","20241114","1"
"5487_613531","20241115","1"
"5487_613531","20241118","1"
"5487_613531","20241119","1"
"5487_613531","20241120","1"
"5487_613531","20241121","1"
"5487_613531","20241122","1"
"5487_613531","20241125","1"
"5487_613531","20241126","1"
"5487_613531","20241127","1"
"5487_613531","20241128","1"
"5487_613531","20241129","1"
"5487_613531","20241202","1"
"5487_613531","20241203","1"
"5487_613531","20241204","1"
"5487_613531","20241205","1"
"5487_613531","20241206","1"
"5487_613531","20241209","1"
"5487_613531","20241210","1"
"5487_613531","20241211","1"
"5487_613531","20241212","1"
"5487_613531","20241213","1"
"5487_613531","20241216","1"
"5487_613531","20241217","1"
"5487_613531","20241218","1"
"5487_613531","20241219","1"
"5487_613531","20241220","1"
"5487_613532","20241223","1"
"5487_613532","20241224","1"
"5487_613532","20241227","1"
"5487_613532","20241230","1"
"5487_613532","20241231","1"
"5487_613533","20241012","1"
"5487_613533","20241019","1"
"5487_613533","20241026","1"
"5487_613533","20241102","1"
"5487_613533","20241109","1"
"5487_613533","20241116","1"
"5487_613533","20241123","1"
"5487_613533","20241130","1"
"5487_613533","20241207","1"
"5487_613533","20241214","1"
"5487_613533","20241221","1"
"5487_613533","20241228","1"
"5487_613534","20241007","1"
"5487_613534","20241008","1"
"5487_613534","20241009","1"
"5487_613534","20241010","1"
"5487_613534","20241011","1"
"5487_613534","20241014","1"
"5487_613534","20241015","1"
"5487_613534","20241016","1"
"5487_613534","20241017","1"
"5487_613534","20241018","1"
"5487_613534","20241021","1"
"5487_613534","20241022","1"
"5487_613534","20241023","1"
"5487_613534","20241024","1"
"5487_613534","20241025","1"
"5487_613534","20241028","1"
"5487_613534","20241029","1"
"5487_613534","20241030","1"
"5487_613534","20241031","1"
"5487_613534","20241104","1"
"5487_613534","20241105","1"
"5487_613534","20241106","1"
"5487_613534","20241107","1"
"5487_613534","20241108","1"
"5487_613534","20241111","1"
"5487_613534","20241112","1"
"5487_613534","20241113","1"
"5487_613534","20241114","1"
"5487_613534","20241115","1"
"5487_613534","20241118","1"
"5487_613534","20241119","1"
"5487_613534","20241120","1"
"5487_613534","20241121","1"
"5487_613534","20241122","1"
"5487_613534","20241125","1"
"5487_613534","20241126","1"
"5487_613534","20241127","1"
"5487_613534","20241128","1"
"5487_613534","20241129","1"
"5487_613534","20241202","1"
"5487_613534","20241203","1"
"5487_613534","20241204","1"
"5487_613534","20241205","1"
"5487_613534","20241206","1"
"5487_613534","20241209","1"
"5487_613534","20241210","1"
"5487_613534","20241211","1"
"5487_613534","20241212","1"
"5487_613534","20241213","1"
"5487_613534","20241216","1"
"5487_613534","20241217","1"
"5487_613534","20241218","1"
"5487_613534","20241219","1"
"5487_613534","20241220","1"
"5487_613535","20241102","1"
"5487_613535","20241223","1"
"5487_613535","20241224","1"
"5487_613535","20241227","1"
"5487_613535","20241228","1"
"5487_613535","20241230","1"
"5487_613535","20241231","1"
"5487_613536","20241012","1"
"5487_613536","20241019","1"
"5487_613536","20241026","1"
"5487_613536","20241109","1"
"5487_613536","20241116","1"
"5487_613536","20241123","1"
"5487_613536","20241130","1"
"5487_613536","20241207","1"
"5487_613536","20241214","1"
"5487_613536","20241221","1"
"5487_613537","20241007","1"
"5487_613537","20241008","1"
"5487_613537","20241009","1"
"5487_613537","20241010","1"
"5487_613537","20241011","1"
"5487_613537","20241014","1"
"5487_613537","20241015","1"
"5487_613537","20241016","1"
"5487_613537","20241017","1"
"5487_613537","20241018","1"
"5487_613537","20241021","1"
"5487_613537","20241022","1"
"5487_613537","20241023","1"
"5487_613537","20241024","1"
"5487_613537","20241025","1"
"5487_613537","20241028","1"
"5487_613537","20241029","1"
"5487_613537","20241030","1"
"5487_613537","20241031","1"
"5487_613537","20241104","1"
"5487_613537","20241105","1"
"5487_613537","20241106","1"
"5487_613537","20241107","1"
"5487_613537","20241108","1"
"5487_613537","20241111","1"
"5487_613537","20241112","1"
"5487_613537","20241113","1"
"5487_613537","20241114","1"
"5487_613537","20241115","1"
"5487_613537","20241118","1"
"5487_613537","20241119","1"
"5487_613537","20241120","1"
"5487_613537","20241121","1"
"5487_613537","20241122","1"
"5487_613537","20241125","1"
"5487_613537","20241126","1"
"5487_613537","20241127","1"
"5487_613537","20241128","1"
"5487_613537","20241129","1"
"5487_613537","20241202","1"
"5487_613537","20241203","1"
"5487_613537","20241204","1"
"5487_613537","20241205","1"
"5487_613537","20241206","1"
"5487_613537","20241209","1"
"5487_613537","20241210","1"
"5487_613537","20241211","1"
"5487_613537","20241212","1"
"5487_613537","20241213","1"
"5487_613537","20241216","1"
"5487_613537","20241217","1"
"5487_613537","20241218","1"
"5487_613537","20241219","1"
"5487_613537","20241220","1"
"5487_613537","20241223","1"
"5487_613537","20241224","1"
"5487_613537","20241227","1"
"5487_613537","20241230","1"
"5487_613538","20241013","1"
"5487_613538","20241020","1"
"5487_613538","20241027","1"
"5487_613538","20241101","1"
"5487_613538","20241103","1"
"5487_613538","20241110","1"
"5487_613538","20241117","1"
"5487_613538","20241124","1"
"5487_613538","20241201","1"
"5487_613538","20241208","1"
"5487_613538","20241215","1"
"5487_613538","20241222","1"
"5487_613538","20241226","1"
"5487_613538","20241229","1"
"5487_613539","20241225","1"
"5487_613540","20241007","1"
"5487_613540","20241008","1"
"5487_613540","20241009","1"
"5487_613540","20241010","1"
"5487_613540","20241011","1"
"5487_613540","20241014","1"
"5487_613540","20241015","1"
"5487_613540","20241016","1"
"5487_613540","20241017","1"
"5487_613540","20241018","1"
"5487_613540","20241021","1"
"5487_613540","20241022","1"
"5487_613540","20241023","1"
"5487_613540","20241024","1"
"5487_613540","20241025","1"
"5487_613540","20241028","1"
"5487_613540","20241029","1"
"5487_613540","20241030","1"
"5487_613540","20241031","1"
"5487_613540","20241104","1"
"5487_613540","20241105","1"
"5487_613540","20241106","1"
"5487_613540","20241107","1"
"5487_613540","20241108","1"
"5487_613540","20241111","1"
"5487_613540","20241112","1"
"5487_613540","20241113","1"
"5487_613540","20241114","1"
"5487_613540","20241115","1"
"5487_613540","20241118","1"
"5487_613540","20241119","1"
"5487_613540","20241120","1"
"5487_613540","20241121","1"
"5487_613540","20241122","1"
"5487_613540","20241125","1"
"5487_613540","20241126","1"
"5487_613540","20241127","1"
"5487_613540","20241128","1"
"5487_613540","20241129","1"
"5487_613540","20241202","1"
"5487_613540","20241203","1"
"5487_613540","20241204","1"
"5487_613540","20241205","1"
"5487_613540","20241206","1"
"5487_613540","20241209","1"
"5487_613540","20241210","1"
"5487_613540","20241211","1"
"5487_613540","20241212","1"
"5487_613540","20241213","1"
"5487_613540","20241216","1"
"5487_613540","20241217","1"
"5487_613540","20241218","1"
"5487_613540","20241219","1"
"5487_613540","20241220","1"
"5487_613540","20241223","1"
"5487_613540","20241224","1"
"5487_613540","20241227","1"
"5487_613540","20241230","1"
"5487_613540","20241231","1"
"5487_613541","20241012","1"
"5487_613541","20241019","1"
"5487_613541","20241026","1"
"5487_613541","20241102","1"
"5487_613541","20241109","1"
"5487_613541","20241116","1"
"5487_613541","20241123","1"
"5487_613541","20241130","1"
"5487_613541","20241207","1"
"5487_613541","20241214","1"
"5487_613541","20241221","1"
"5487_613541","20241228","1"
"5487_613542","20241007","1"
"5487_613542","20241008","1"
"5487_613542","20241009","1"
"5487_613542","20241010","1"
"5487_613542","20241011","1"
"5487_613542","20241014","1"
"5487_613542","20241015","1"
"5487_613542","20241016","1"
"5487_613542","20241017","1"
"5487_613542","20241018","1"
"5487_613542","20241021","1"
"5487_613542","20241022","1"
"5487_613542","20241023","1"
"5487_613542","20241024","1"
"5487_613542","20241025","1"
"5487_613542","20241028","1"
"5487_613542","20241029","1"
"5487_613542","20241030","1"
"5487_613542","20241031","1"
"5487_613542","20241104","1"
"5487_613542","20241105","1"
"5487_613542","20241106","1"
"5487_613542","20241107","1"
"5487_613542","20241108","1"
"5487_613542","20241111","1"
"5487_613542","20241112","1"
"5487_613542","20241113","1"
"5487_613542","20241114","1"
"5487_613542","20241115","1"
"5487_613542","20241118","1"
"5487_613542","20241119","1"
"5487_613542","20241120","1"
"5487_613542","20241121","1"
"5487_613542","20241122","1"
"5487_613542","20241125","1"
"5487_613542","20241126","1"
"5487_613542","20241127","1"
"5487_613542","20241128","1"
"5487_613542","20241129","1"
"5487_613542","20241202","1"
"5487_613542","20241203","1"
"5487_613542","20241204","1"
"5487_613542","20241205","1"
"5487_613542","20241206","1"
"5487_613542","20241209","1"
"5487_613542","20241210","1"
"5487_613542","20241211","1"
"5487_613542","20241212","1"
"5487_613542","20241213","1"
"5487_613542","20241216","1"
"5487_613542","20241217","1"
"5487_613542","20241218","1"
"5487_613542","20241219","1"
"5487_613542","20241220","1"
"5487_613542","20241223","1"
"5487_613542","20241224","1"
"5487_613542","20241227","1"
"5487_613542","20241230","1"
"5487_613543","20241013","1"
"5487_613543","20241020","1"
"5487_613543","20241027","1"
"5487_613543","20241101","1"
"5487_613543","20241103","1"
"5487_613543","20241110","1"
"5487_613543","20241117","1"
"5487_613543","20241124","1"
"5487_613543","20241201","1"
"5487_613543","20241208","1"
"5487_613543","20241215","1"
"5487_613543","20241222","1"
"5487_613543","20241226","1"
"5487_613543","20241229","1"
"5487_613544","20241225","1"
"5487_613545","20241007","1"
"5487_613545","20241008","1"
"5487_613545","20241009","1"
"5487_613545","20241010","1"
"5487_613545","20241011","1"
"5487_613545","20241014","1"
"5487_613545","20241015","1"
"5487_613545","20241016","1"
"5487_613545","20241017","1"
"5487_613545","20241018","1"
"5487_613545","20241021","1"
"5487_613545","20241022","1"
"5487_613545","20241023","1"
"5487_613545","20241024","1"
"5487_613545","20241025","1"
"5487_613545","20241028","1"
"5487_613545","20241029","1"
"5487_613545","20241030","1"
"5487_613545","20241031","1"
"5487_613545","20241104","1"
"5487_613545","20241105","1"
"5487_613545","20241106","1"
"5487_613545","20241107","1"
"5487_613545","20241108","1"
"5487_613545","20241111","1"
"5487_613545","20241112","1"
"5487_613545","20241113","1"
"5487_613545","20241114","1"
"5487_613545","20241115","1"
"5487_613545","20241118","1"
"5487_613545","20241119","1"
"5487_613545","20241120","1"
"5487_613545","20241121","1"
"5487_613545","20241122","1"
"5487_613545","20241125","1"
"5487_613545","20241126","1"
"5487_613545","20241127","1"
"5487_613545","20241128","1"
"5487_613545","20241129","1"
"5487_613545","20241202","1"
"5487_613545","20241203","1"
"5487_613545","20241204","1"
"5487_613545","20241205","1"
"5487_613545","20241206","1"
"5487_613545","20241209","1"
"5487_613545","20241210","1"
"5487_613545","20241211","1"
"5487_613545","20241212","1"
"5487_613545","20241213","1"
"5487_613545","20241216","1"
"5487_613545","20241217","1"
"5487_613545","20241218","1"
"5487_613545","20241219","1"
"5487_613545","20241220","1"
"5487_613545","20241223","1"
"5487_613545","20241224","1"
"5487_613545","20241227","1"
"5487_613545","20241230","1"
"5487_613545","20241231","1"
"5487_613546","20241012","1"
"5487_613546","20241019","1"
"5487_613546","20241026","1"
"5487_613546","20241102","1"
"5487_613546","20241109","1"
"5487_613546","20241116","1"
"5487_613546","20241123","1"
"5487_613546","20241130","1"
"5487_613546","20241207","1"
"5487_613546","20241214","1"
"5487_613546","20241221","1"
"5487_613546","20241228","1"
"5487_613547","20241013","1"
"5487_613547","20241020","1"
"5487_613547","20241027","1"
"5487_613547","20241101","1"
"5487_613547","20241103","1"
"5487_613547","20241110","1"
"5487_613547","20241117","1"
"5487_613547","20241124","1"
"5487_613547","20241201","1"
"5487_613547","20241208","1"
"5487_613547","20241215","1"
"5487_613547","20241222","1"
"5487_613548","20241226","1"
"5487_613548","20241229","1"
"5487_613549","20241102","1"
"5487_613549","20241228","1"
"5487_613550","20241124","1"
"5487_613551","20241013","1"
"5487_613551","20241020","1"
"5487_613551","20241027","1"
"5487_613551","20241101","1"
"5487_613551","20241103","1"
"5487_613551","20241110","1"
"5487_613551","20241117","1"
"5487_613551","20241201","1"
"5487_613551","20241208","1"
"5487_613551","20241215","1"
"5487_613551","20241222","1"
"5487_613552","20241007","1"
"5487_613552","20241008","1"
"5487_613552","20241009","1"
"5487_613552","20241010","1"
"5487_613552","20241011","1"
"5487_613552","20241014","1"
"5487_613552","20241015","1"
"5487_613552","20241016","1"
"5487_613552","20241017","1"
"5487_613552","20241018","1"
"5487_613552","20241021","1"
"5487_613552","20241022","1"
"5487_613552","20241023","1"
"5487_613552","20241024","1"
"5487_613552","20241025","1"
"5487_613552","20241028","1"
"5487_613552","20241029","1"
"5487_613552","20241030","1"
"5487_613552","20241031","1"
"5487_613552","20241104","1"
"5487_613552","20241105","1"
"5487_613552","20241106","1"
"5487_613552","20241107","1"
"5487_613552","20241108","1"
"5487_613552","20241111","1"
"5487_613552","20241112","1"
"5487_613552","20241113","1"
"5487_613552","20241114","1"
"5487_613552","20241115","1"
"5487_613552","20241118","1"
"5487_613552","20241119","1"
"5487_613552","20241120","1"
